maj_foreign,maj_race,pct_publictrans,time_travel_workE,med_incomeE,avg_travel_time
FALSE,white,0.010978043912175649,65305,39430,32.587325349301395
FALSE,white,0.0675771132564163,125425,48178,29.53261125500353
FALSE,white,0.04469096671949287,81170,48270,25.727416798732172
FALSE,white,0.17187890918188642,121205,59024,30.32399299474606
FALSE,white,0.06608648354636933,102460,46493,27.86510742453087
FALSE,white,0.101392938127632,97820,83668,31.68772270813087
FALSE,white,0.16817359855334538,59495,40425,26.896473779385172
FALSE,white,0.14228270955768635,87915,32500,27.193009588617382
FALSE,no_majority,0.053386911595866816,38175,20383,21.91446613088404
FALSE,no_majority,0.017265193370165747,29780,23070,20.566298342541437
FALSE,no_majority,0.0540386803185438,81755,28523,23.252275312855517
FALSE,white,0.020918599363346977,59130,50331,26.88949522510232
FALSE,white,0.0030105368790767687,105270,51324,26.409934771700954
FALSE,white,0,66865,51039,24.856877323420075
FALSE,white,0.01012965964343598,139450,32451,28.25162074554295
FALSE,no_majority,0.34421364985163205,40360,22454,23.95252225519288
FALSE,white,0,24775,33891,15.552416823603265
FALSE,white,0.005080440304826418,27265,32619,23.08636748518205
FALSE,white,0.0123234144875263,65250,38882,19.612263300270513
FALSE,white,0.007177033492822967,5690,32007,13.61244019138756
FALSE,white,0.008565310492505354,23010,35362,16.423982869379014
FALSE,white,0.014974262985493684,41230,36708,19.293401965372016
FALSE,white,0.022881880024737167,32230,29167,19.931972789115648
FALSE,white,0.013368983957219251,36305,32447,24.268048128342247
FALSE,white,7.852375343541421e-4,43170,38216,16.949352179034157
FALSE,white,0,31340,37395,30.42718446601942
FALSE,white,0.007264957264957265,48915,50636,20.903846153846153
FALSE,white,0.009994121105232217,41960,36531,24.667842445620224
FALSE,white,0,15685,33828,14.233212341197822
FALSE,white,0.015618221258134491,47675,41756,20.683297180043382
FALSE,white,0.017439192290041303,47415,36091,21.759981642955484
FALSE,white,0.01979604079184163,44660,41111,26.790641871625674
FALSE,white,0,112495,43785,28.236696787148595
FALSE,white,0.007051120624527827,87880,31510,22.130445731553763
FALSE,white,0.015900449360525405,68300,37023,23.608710680954026
FALSE,white,0.012518054886856042,39485,37271,19.01059220028888
FALSE,white,0.03383458646616541,27460,43846,17.205513784461154
FALSE,white,0.00933609958506224,35230,29368,18.272821576763487
FALSE,white,0.013392857142857142,20000,33281,22.321428571428573
FALSE,white,0.0039904229848363925,47600,32384,18.99441340782123
FALSE,white,0.1741472172351885,47775,40957,28.590664272890486
FALSE,no_majority,0.2656484727090636,137635,36053,34.46044066099149
FALSE,white,0.2363929889298893,123750,46002,28.540129151291513
FALSE,white,0.46728769497400346,147605,60757,31.976819757365686
FALSE,white,0.4157130657557643,184075,51696,31.438941076003417
FALSE,white,0.4772727272727273,53990,42545,22.3099173553719
FALSE,white,0.1855637176620888,55920,17023,17.86010859150431
FALSE,white,0.14255702280912366,48415,8722,14.53031212484994
FALSE,white,0.16678805535324107,52925,35303,19.27348871085215
FALSE,white,0.2804396843291995,94060,47462,26.510710259301014
FALSE,white,0.14377094121230583,91330,49099,27.819067925677732
FALSE,white,0.10659599528857479,53505,56786,31.51060070671378
FALSE,white,0.03271349862258953,82710,53336,28.481404958677686
FALSE,white,0.045454545454545456,97415,71713,29.918611793611795
FALSE,white,0.026345933562428408,79830,60515,30.481099656357387
FALSE,white,0.10306553911205074,43390,37625,22.93340380549683
FALSE,white,0.08785107772697583,67515,39936,22.04931417374265
FALSE,white,0.08345921450151057,59810,31690,22.586858006042295
FALSE,white,0.10826967784789107,68910,45933,22.88608435735636
FALSE,white,0.12924480486568676,53035,104276,26.88038520020274
FALSE,white,0.05750798722044728,111275,50828,32.319198373511476
FALSE,white,0.0615027560197273,115335,52790,33.45953002610966
FALSE,white,0.027572815533980582,72115,61103,28.005825242718448
FALSE,white,0.012305374183827222,96820,62875,24.314414866901053
FALSE,white,0.08728577122359506,67085,75865,26.73774412116381
FALSE,white,0.034143138542350626,67035,71085,22.007550886408403
FALSE,white,0.08925383791503035,61165,45688,21.836843984291324
FALSE,white,0.057811753463927376,64910,61915,31.012900143334925
FALSE,white,0.018705463182897862,91940,45307,27.298099762470308
FALSE,white,0.024775736864587783,52815,47537,22.56087142246903
FALSE,white,0.1716886377903327,100970,72849,31.691776522284997
FALSE,white,0.07364501448076127,55525,62296,22.972693421597022
FALSE,white,0.09513590844062947,52060,7366,18.619456366237483
FALSE,white,0.09081119885139986,75280,41487,27.020818377602296
FALSE,white,0.09121495327102803,69090,66379,25.82803738317757
FALSE,white,0.11452015697467,70205,55739,25.046378879771673
FALSE,white,0.056572379367720464,50645,36411,28.089295618413754
FALSE,white,0.01909039865244245,22175,31020,12.450870297585626
FALSE,white,0.006227758007117438,40910,38777,18.198398576512457
FALSE,white,0.004594180704441042,46130,33734,17.660796324655436
FALSE,white,0.007387247278382581,54005,36303,20.997278382581648
FALSE,white,0.01590169859053126,58995,27030,21.320925189736176
FALSE,white,0.014500836586726157,46180,41000,25.755716675962073
FALSE,white,0.008919722497522299,28070,41944,27.81962338949455
FALSE,white,0.0028208744710860366,20785,30936,14.657968970380818
FALSE,white,0,68550,36466,25.32323605467307
FALSE,white,0.027628032345013476,35020,27223,23.598382749326145
FALSE,white,0.07050889025137952,36690,34069,22.49540159411404
FALSE,white,0.012682010333489901,33375,37760,15.676373884452795
FALSE,white,0.01254552812626467,21595,45442,8.739376770538243
FALSE,white,0.045714285714285714,26725,31506,10.908163265306122
FALSE,white,0.013280212483399735,26445,41495,11.706507304116865
FALSE,white,0.022815804117974403,21810,38214,12.136894824707847
FALSE,white,0.22327150084317032,79085,38671,26.672849915682967
FALSE,white,0,75720,30583,25.03968253968254
FALSE,white,0.18523316062176165,43795,41986,28.364637305699482
FALSE,white,0.2375703564727955,129710,42075,30.419793621013135
FALSE,no_majority,0.3136570968607459,121610,30756,32.62946069224577
FALSE,white,0.2798499227543589,136530,47669,30.132421099095122
FALSE,white,0.36964980544747084,23725,36935,23.078793774319067
FALSE,no_majority,0.35450643776824037,28940,31928,24.841201716738198
FALSE,white,0.025176233635448138,26740,40895,26.92849949647533
FALSE,no_majority,0.030864197530864196,56450,31148,21.77854938271605
FALSE,white,0.02205128205128205,52980,36679,27.16923076923077
FALSE,white,0.024793388429752067,53725,50431,29.600550964187327
FALSE,white,0.040186760046690015,160820,39310,26.816741704185425
FALSE,white,0.031214203894616266,99745,41296,28.56386025200458
FALSE,white,0.021414482952944493,108485,52351,30.56776556776557
FALSE,white,0.016931582584657913,82040,56197,28.348306841741532
FALSE,white,0.022674865488086088,39615,29587,15.224827056110684
FALSE,no_majority,0.005076142131979695,18800,22384,15.905245346869712
FALSE,white,0.013312202852614897,75545,40912,23.944532488114106
FALSE,white,0.0074898352236250805,118145,35638,25.282473785576716
FALSE,white,0,137535,50278,26.61280959752322
FALSE,white,0.02183219178082192,73070,49198,31.27996575342466
FALSE,white,0.005045408678102927,62805,53548,31.687689202825428
FALSE,white,0.006246450880181715,43310,30998,24.59398069278819
FALSE,white,0.01713683100448194,108180,34459,28.52095966253625
FALSE,white,0.014934660858743,28235,21382,17.57000622277536
FALSE,no_majority,0.0433589462129528,38575,21039,21.17178924259056
FALSE,white,0.016554578375581996,41855,53315,21.652871184687015
FALSE,white,0.02137643378519291,39205,25064,20.440563086548487
FALSE,white,0.01241914618369987,88590,25890,22.921086675291075
FALSE,white,0,26845,34632,23.990169794459337
FALSE,no_majority,0.034889687018984095,46800,29313,24.01231400718317
FALSE,white,0,71500,29588,28.645833333333332
FALSE,white,0.006392329204954055,75820,38489,30.29165001997603
FALSE,white,0.008543263964950712,120625,40907,26.423877327491784
FALSE,white,0,100640,40743,30.02386634844869
FALSE,white,0.0140607424071991,42915,32292,24.136670416197976
FALSE,white,0.00543267365153279,58265,25994,22.609623593325573
FALSE,white,0.0010649627263045794,57350,40779,30.537806176783814
FALSE,white,0,51470,25521,24.49785816277963
FALSE,white,0.004543280726924916,110055,36531,26.31635581061693
FALSE,white,0,39455,36286,22.845975680370586
FALSE,hs_latino,0.03823644166991806,44135,22669,17.2200546234881
FALSE,no_majority,0.04136789851075565,28355,13730,15.639823496966354
FALSE,hs_latino,0.032912533814247066,39450,23555,17.786293958521192
FALSE,hs_latino,0.18948035487959441,32215,13048,20.415082382762993
FALSE,hs_latino,0.11575875486381323,16815,11923,16.357003891050585
FALSE,hs_latino,0.05193905817174515,27135,16765,18.791551246537395
FALSE,white,0,92220,29135,23.847944142746314
FALSE,white,0,35065,32818,26.828615149196633
FALSE,white,0,37710,25480,18.44911937377691
FALSE,hs_latino,0.0706605222734255,9990,11140,15.345622119815669
FALSE,hs_latino,0.006502554575011612,36300,20456,16.86019507663725
FALSE,white,0,53730,35774,18.839410939691444
FALSE,white,0.0075107296137339056,10665,3911,11.443133047210301
FALSE,white,0.0049541738915035915,72815,38922,18.036908595491703
FALSE,white,0.013481363996827915,103665,43372,27.40285487708168
FALSE,no_majority,0,37485,21654,20.002668089647813
FALSE,hs_latino,0.03288201160541586,12485,11595,12.074468085106384
FALSE,no_majority,0.061052631578947365,51415,23667,18.04035087719298
FALSE,white,0,45085,39085,21.571770334928228
FALSE,no_majority,0.05401563610518834,21250,13286,15.103056147832268
FALSE,white,0,42480,26675,25.544197233914613
FALSE,hs_latino,0.019319938176197836,17325,11293,13.3887171561051
FALSE,white,0,80255,41501,21.42418579818473
FALSE,white,0.0033613445378151263,42725,22570,17.951680672268907
FALSE,no_majority,0.03706111833550065,53695,10461,17.456111833550064
FALSE,white,0.003202846975088968,68970,36594,24.544483985765126
FALSE,white,0.009704027171276079,44560,26541,21.620572537603106
FALSE,white,0.017562346329469618,46250,20841,16.245170354759395
FALSE,white,0.004087193460490463,83250,44088,22.68392370572207
FALSE,white,0.021245059288537548,36110,25109,17.84090909090909
FALSE,white,0.011285574092247301,32010,26232,15.70657507360157
FALSE,white,0.0057049714751426246,83400,37413,22.656886715566422
FALSE,white,0,91940,31183,21.15021854152289
FALSE,white,0.007926361544362055,73925,30889,18.901815392482742
FALSE,hs_latino,0.040841972981464025,61105,17745,19.197298146402765
FALSE,white,0.021396851029471135,51275,36047,20.700444085587403
FALSE,white,0.020986745213549336,57880,37175,21.310751104565536
FALSE,white,0,56900,36540,22.04571871367687
FALSE,white,0.012168141592920354,46190,29415,25.547566371681416
FALSE,white,0,25500,39036,14.912280701754385
FALSE,white,0.0030621172353455816,62140,27482,27.182852143482066
FALSE,white,0.004368932038834952,38170,35146,18.52912621359223
FALSE,white,0.005892255892255892,17610,22535,14.823232323232324
FALSE,white,0.32448733413751507,81045,52129,24.44059107358263
FALSE,white,0.305973773676542,52875,59293,25.679941719281203
FALSE,white,0.11597779148673658,46630,50744,28.76619370758791
FALSE,white,0.022803114571746386,111475,46546,30.99972191323693
FALSE,white,0.07849936948297603,86535,53703,27.280895334174023
FALSE,white,0.2871287128712871,98595,40765,31.489939316512295
FALSE,no_majority,0.12299807815502883,49870,19759,31.947469570787955
FALSE,white,0.24915966386554622,68500,32450,28.781512605042018
FALSE,white,0.10938040844582901,88525,45185,30.64209068881966
FALSE,no_majority,0.05101522842639594,112855,29927,28.643401015228427
FALSE,white,0.09992163009404388,83450,40839,32.69984326018809
FALSE,white,0.05665549802010356,87495,38871,26.65092902832775
FALSE,white,0.2315530569219958,76450,51235,26.86226282501757
FALSE,white,0.38896366083445494,102995,58596,27.72409152086137
FALSE,white,0.37959667852906287,90320,63244,26.785290628707
FALSE,white,0.07222222222222222,46185,44325,32.072916666666664
FALSE,white,0.04285714285714286,162680,60861,34.1764705882353
FALSE,white,0.09391891891891892,103730,52928,35.04391891891892
FALSE,white,0.06107915639550808,107145,48544,29.346754313886606
FALSE,white,0.06313834726090993,53845,49836,24.997678737233056
FALSE,white,0.10846560846560846,81540,35300,35.95238095238095
FALSE,white,0.10425138632162662,69760,39709,25.78927911275416
FALSE,white,0.13270142180094788,98415,44891,25.912322274881518
FALSE,white,0.03526771401090093,96915,45398,31.072459121513305
FALSE,white,0.15110276865321445,62515,60568,29.33599249178789
FALSE,white,0.10395314787701318,42735,36960,31.284773060029284
FALSE,white,0.004997501249375313,35520,26651,17.751124437781108
TRUE,hs_latino,0.562374245472837,90420,24967,30.321931589537222
FALSE,no_majority,0.48279714030384274,150815,28007,33.69414655942806
FALSE,white,0.279126213592233,61850,64958,25.02022653721683
FALSE,white,0.429220287660863,76570,63318,28.981831945495838
FALSE,white,0.022674568410203554,90570,41446,23.336768874001546
FALSE,white,0.03523693803159174,97270,45443,29.54738760631835
FALSE,white,0.026630434782608695,54380,37341,29.554347826086957
FALSE,white,0.005020274184205445,174940,38780,33.778721760957716
FALSE,white,0.03308663474096648,53595,25739,23.332607749238136
FALSE,white,0.004640371229698376,109910,40747,28.334622325341584
FALSE,white,0.01273148148148148,71690,42364,27.65817901234568
FALSE,white,0.008508914100486223,71965,54605,29.159238249594814
FALSE,white,0.03769274700171331,38445,38456,21.956025128498002
FALSE,white,0.26910112359550564,40845,57463,22.946629213483146
FALSE,no_majority,0.3335451080050826,40150,18485,25.508259212198222
FALSE,black,0.2751643904906424,43850,21564,22.180070814365198
FALSE,black,0.2835563228312473,57320,26498,24.738886491152353
FALSE,black,0.29,61455,21042,34.141666666666666
FALSE,black,0.30659025787965616,130540,22237,37.40401146131805
FALSE,no_majority,0.23594093622368834,98435,39757,30.92522777254163
FALSE,white,0.17271407837445574,43025,58274,31.222786647314948
FALSE,white,0.1774628879892038,90745,44052,30.615721997300945
FALSE,black,0.29557894736842105,170725,27188,35.94210526315789
FALSE,white,0.24320652173913043,83460,42325,28.349184782608695
FALSE,white,0.21103047895500726,86065,35556,24.982583454281567
FALSE,white,0.2402694610778443,71295,45485,26.682260479041915
FALSE,white,0.039242843951985226,130370,35094,30.094644506001845
FALSE,white,0.005421184320266889,77665,40212,32.38740617180984
FALSE,white,0.005246589716684155,52910,50327,27.759706190975866
FALSE,white,0.034727503168567805,113905,52507,28.873257287705957
FALSE,white,0.02294007490636704,59355,42028,27.787921348314608
FALSE,white,0.02159526297457332,70325,46461,24.494949494949495
FALSE,white,0.03592814371257485,106020,48537,28.85683179096353
FALSE,white,0.03943338437978561,145385,42453,27.8302067381317
FALSE,white,0.00935093509350935,58460,42434,32.156215621562154
FALSE,white,0.0458377239199157,45705,25563,24.080611169652265
FALSE,white,0.03044496487119438,69660,26665,23.30545332887253
FALSE,white,0.050563982886036564,75125,41813,29.220147802411514
FALSE,no_majority,0.043824701195219126,50005,20953,19.922310756972113
FALSE,asian,0.04904831625183016,31805,21657,23.283308931185946
FALSE,white,0.009549071618037135,54845,44833,29.09549071618037
FALSE,white,0.02945902517407606,114045,38214,30.542313872522765
FALSE,white,0.0339331619537275,52350,51994,26.91516709511568
FALSE,white,0.01581843191196699,75595,48287,25.995529573590098
FALSE,white,0.02092904543134252,110005,59753,28.07682491066871
FALSE,white,0.0408272898200376,101950,42358,27.383830244426537
FALSE,white,0.12933584296853992,117355,49728,31.555525678945955
FALSE,white,0.05962607377463365,52375,71224,26.465386558868115
FALSE,white,0.06646312822921559,122040,62621,28.661343353687176
FALSE,white,0.09175449473031617,83870,43472,25.998140111593305
FALSE,white,0.044066486277541554,68285,73125,26.395438732122148
FALSE,white,0.05594149908592322,62550,45833,22.87020109689214
FALSE,white,0.022390072835176692,80770,21142,21.78850822767737
FALSE,white,0.2151680551565642,88010,47079,25.282964665326055
FALSE,white,0.1457518663348738,78220,61142,27.806612157838607
FALSE,white,0.0618903464513959,85730,50493,28.836192398250926
FALSE,white,0.020796847635726794,134845,52311,29.519483362521893
FALSE,white,0.04313352362829052,94465,61610,29.960355217253408
FALSE,white,0.05807067812798472,129855,41357,24.80515759312321
FALSE,white,0.18053927315357562,98950,48616,29.000586166471276
FALSE,white,0.06772908366533864,42675,44301,28.336653386454184
FALSE,white,0.18143570865106495,119865,62794,31.518537996318695
FALSE,white,0.3268560039860488,55890,50175,27.847533632286996
FALSE,white,0.3535673839184598,126275,29838,28.60135900339751
FALSE,white,0.2525933609958506,38485,74034,19.96109958506224
FALSE,white,0.09062693978895096,40630,79745,25.220360024829297
FALSE,white,0.30936675461741425,94780,78684,31.259894459102902
FALSE,hs_latino,0.6161111111111112,49050,29622,27.25
FALSE,no_majority,0.4082171127026008,66300,35233,24.990576705616284
FALSE,white,0.3196885986941236,111245,63432,27.936966348568557
FALSE,no_majority,0.40899122807017546,20710,12434,22.708333333333332
FALSE,black,0.3231571109456441,35110,17525,26.14296351451973
FALSE,black,0.3683875079668579,45120,21897,28.75717017208413
TRUE,no_majority,0.3422629538244625,78555,23333,27.68946069792034
FALSE,white,0.16119005328596803,69450,25250,30.839253996447603
FALSE,white,0.005224085784987627,62775,30996,17.2601044817157
FALSE,white,0,39290,35726,27.94452347083926
FALSE,white,0.002172338884866039,25275,40220,18.30195510499638
FALSE,white,0.008177570093457943,25725,29232,15.026285046728972
FALSE,white,0.011198672749896308,33230,20125,13.782662795520531
FALSE,white,0.011159330440173589,22920,14317,14.209547427154371
FALSE,white,0.015372168284789644,39555,22056,16.00121359223301
FALSE,white,0.006198347107438017,17460,27310,12.024793388429751
FALSE,white,0.01680672268907563,20280,32500,18.935574229691877
FALSE,white,0.02530017152658662,38240,17747,16.39794168096055
FALSE,white,0.017463729177861365,50165,26275,13.477968833960237
FALSE,white,0.042960442364951085,66400,41625,28.243300723096553
FALSE,white,0.023067484662576687,99250,34507,24.355828220858896
FALSE,white,0.020665593129361247,106125,39722,28.482286634460547
FALSE,white,0,109900,40973,28.22290703646636
FALSE,white,0.004597701149425287,60220,25609,23.0727969348659
FALSE,white,0.06238795267120832,56790,21240,20.362136966654713
FALSE,white,0.021343873517786563,25570,27520,20.213438735177867
FALSE,white,0,43660,32454,19.631294964028775
FALSE,white,0,23370,40703,18.801287208366855
FALSE,white,0,70990,39143,25.88986141502553
FALSE,white,0.013231197771587743,60535,31277,21.07764623955432
FALSE,white,0.03106267029972752,35835,23408,19.52861035422343
FALSE,no_majority,0.05795847750865052,27455,18733,23.75
FALSE,no_majority,0.03700401248328132,56405,29508,25.14712438698172
FALSE,white,0.05741626794258373,59245,27780,28.34688995215311
FALSE,white,0.0019856043683296105,115835,37407,28.750310250682553
FALSE,white,0.00791651673263764,51250,32949,18.441885570349047
FALSE,white,0.006024096385542169,10960,23105,16.50602409638554
FALSE,hs_latino,0.07780979827089338,9735,11723,14.027377521613833
FALSE,hs_latino,0.1336996336996337,8490,25238,15.54945054945055
FALSE,white,0.012565445026178011,44380,25142,23.23560209424084
FALSE,white,0.01116751269035533,47040,29472,23.878172588832488
FALSE,white,0.004327666151468315,59020,28706,18.24420401854714
FALSE,white,0.03650336215177714,15400,18378,14.79346781940442
FALSE,white,0,62405,37252,24.520628683693516
FALSE,white,0.004726890756302521,40875,35897,21.46796218487395
FALSE,hs_latino,0.015151515151515152,43480,21662,13.724747474747474
FALSE,hs_latino,0.029441624365482234,15065,12627,15.294416243654823
FALSE,hs_latino,0.08941344778254649,22225,11768,15.897711015736768
FALSE,no_majority,0.037606837606837605,19575,27656,16.73076923076923
FALSE,no_majority,0.01944652206432311,45520,21728,17.023186237845923
FALSE,no_majority,0,43560,30771,19.282868525896415
FALSE,no_majority,0.05766016713091922,71225,26329,19.83983286908078
FALSE,white,0,79995,37737,22.332495812395308
FALSE,white,0.00625,25985,34688,16.240625
FALSE,white,0.020292747837658016,55140,23714,18.343313373253494
FALSE,white,0.0027710426047800486,49805,34555,17.251472116383788
FALSE,white,0.00725689404934688,34115,42463,16.50459603289792
FALSE,white,0,44475,39361,24.053542455381287
FALSE,white,0.011343012704174229,44435,25848,20.161070780399275
FALSE,white,0.002587800369685767,57360,36500,21.20517560073937
FALSE,white,0.01892744479495268,86135,41458,24.7017493547462
FALSE,white,0,32600,32471,13.268213268213268
FALSE,white,0,38780,32784,18.379146919431278
FALSE,white,0.01355301621047037,77915,33015,20.705554079192133
FALSE,white,0.0029486099410278013,41315,23548,17.403117101937656
FALSE,white,0,99030,36218,23.57857142857143
FALSE,hs_latino,0.10632183908045977,9645,11413,13.857758620689655
FALSE,white,0.25703628348592744,106830,37922,36.225839267548324
FALSE,white,0.14891041162227603,140665,44345,34.059322033898304
FALSE,white,0.09544950055493896,51025,47946,28.3157602663707
FALSE,no_majority,0.09123247541326637,148745,26558,31.124712282904373
FALSE,white,0.02232973576479345,140215,40297,26.09136583550428
FALSE,white,0.2923280423280423,73525,50817,24.31382275132275
FALSE,white,0.07166921898928025,74285,13620,22.751914241960183
FALSE,white,0.17369970559371933,151695,66186,37.216633954857706
FALSE,white,0.14518805309734514,110700,57287,30.613938053097346
FALSE,white,0.17903930131004367,78640,69315,28.61717612809316
FALSE,white,0.11567700842408055,158205,48871,32.5056502979248
FALSE,white,0.12078093977498346,98450,47872,32.57776307081403
FALSE,white,0.26535087719298245,117775,31443,32.284813596491226
FALSE,white,0.0892735140059212,120515,38654,27.445912092917332
FALSE,white,0.1410555815039701,59155,38857,27.629612330686594
FALSE,white,0.06006006006006006,60990,52604,36.630630630630634
FALSE,white,0.003975727139568948,128435,41504,26.87486921950199
FALSE,white,0.08850457782299084,91880,32139,31.156324177687353
FALSE,white,0.06664156626506024,85770,33002,32.292921686746986
FALSE,white,0.3113746157224418,61605,49260,27.055335968379445
FALSE,no_majority,0.051222351571594875,51125,21651,19.83896003104385
FALSE,white,0.07552758237689744,67180,23429,24.872269529803777
FALSE,white,0.008365019011406844,73285,47844,27.865019011406844
FALSE,white,0.02319961333977767,48640,35170,23.50894151764137
FALSE,white,0.02224199288256228,54305,33933,24.15702846975089
FALSE,white,0.037712895377128956,48290,54963,29.373479318734795
FALSE,white,0.07310420076377523,90070,27071,24.56901254773595
FALSE,white,0.09367214748380667,76520,45208,38.12655705032387
TRUE,hs_latino,0.1328125,53980,23883,30.122767857142858
FALSE,no_majority,0.06857142857142857,69085,28179,28.19795918367347
FALSE,hs_latino,0.13336847654190828,49365,27030,26.02266736953084
FALSE,white,0.07452001301659616,81735,33495,26.597787178652784
FALSE,white,0.01674515960230246,103635,55484,27.115384615384617
FALSE,white,0.011391375101708706,58860,22297,23.946297803091944
FALSE,white,0.02706396938217605,95630,36456,26.142700929469655
TRUE,hs_latino,0.06565656565656566,35110,19920,19.702581369248037
FALSE,white,0.019650655021834062,121330,36710,26.49126637554585
FALSE,white,0.012567324955116697,49605,38036,22.264362657091564
FALSE,white,0.0195907705703091,40675,36448,17.707879843273837
FALSE,hs_latino,0.044580152671755725,61855,20828,18.88702290076336
FALSE,white,0.01574539363484087,56570,35133,18.95142378559464
FALSE,white,0.03356582388840453,72140,62910,31.44725370531822
FALSE,white,0.018796992481203006,110215,53020,29.595864661654137
FALSE,white,0.020249221183800622,49475,36136,25.687954309449637
FALSE,white,0.04127088110055683,86360,34971,28.28693088765149
FALSE,white,0.01441860465116279,64465,44385,29.983720930232558
FALSE,white,0.05246422893481717,98115,50770,25.997615262321144
FALSE,white,0.05625,70280,28085,25.83823529411765
FALSE,no_majority,0.09807010634107917,72735,27724,28.647105159511618
FALSE,hs_latino,0.21428571428571427,73045,22289,35.98275862068966
FALSE,white,0.0587215064420218,97510,33420,24.16005946481665
FALSE,white,0.07012002526847758,111300,22277,23.436512950094755
FALSE,white,0.036596523330283626,98020,51359,29.893260140286674
FALSE,hs_latino,0.028763183125599234,17175,21831,16.46692233940556
FALSE,hs_latino,0.013588110403397028,52865,21203,22.447983014861997
FALSE,hs_latino,0.008973858759266484,55675,24375,21.722590714007023
FALSE,white,0.014648858250753986,63855,47547,27.511848341232227
FALSE,white,0.03103448275862069,43630,32343,30.089655172413792
FALSE,white,0.042584434654919234,29890,19087,21.94566813509545
FALSE,white,0,52425,43054,20.696802210817214
FALSE,white,0.056377079482439925,52310,29844,24.172828096118298
FALSE,white,0.06638343069569835,115045,48509,30.54832713754647
FALSE,white,0.03433378808549341,132065,40928,30.028422010004547
FALSE,white,0.008035714285714285,20850,17823,18.616071428571427
FALSE,white,0.008372093023255815,24335,29517,22.63720930232558
FALSE,white,0.023923444976076555,24455,19538,19.50159489633174
FALSE,white,0.005175388154111558,45600,30434,26.22196664749856
FALSE,white,0.07643312101910828,16630,13163,26.480891719745223
FALSE,white,0.027851458885941646,82330,43428,27.297745358090186
FALSE,white,0.06623735050597976,100370,51234,30.778902177246245
FALSE,white,0.029242569511025888,56585,31867,27.12607861936721
FALSE,white,0.004465819306080384,91595,40867,31.465132256956373
FALSE,white,0.04159132007233273,80310,50633,29.04520795660036
FALSE,white,0.027035425730267248,96500,39123,29.987569919204475
FALSE,white,0.14520958083832336,45770,65476,22.839321357285428
FALSE,white,0.11805775944144715,82535,68992,26.19327197715011
FALSE,white,0.09577039274924472,88970,44684,26.87915407854985
FALSE,white,0.14326647564469913,36375,86683,26.056590257879655
FALSE,white,0.09324847814056447,100250,35616,27.7393469839513
FALSE,white,0.09151090342679127,72975,100122,28.417056074766354
FALSE,white,0.08957952468007313,85740,79784,31.349177330895795
FALSE,white,0.09191655801825294,85460,42956,27.855280312907432
FALSE,white,0.1137091607943626,82945,47681,26.56790518898142
FALSE,white,0.05660377358490566,79680,42879,27.334476843910807
FALSE,white,0.17231434751261715,85535,53453,30.834534967555875
FALSE,white,0.18433870363431998,82870,57237,31.049082053203445
FALSE,white,0.13127666557269446,96180,57212,31.56547423695438
FALSE,white,0.27222938144329895,99275,42030,31.98292525773196
FALSE,white,0.28078276165347404,158330,46406,34.81310466138962
FALSE,white,0.005086182537439954,77500,44806,21.89884148064425
FALSE,white,0.003388189738625363,38175,31168,18.477734753146176
FALSE,hs_latino,0.07236842105263158,27405,11937,18.029605263157894
FALSE,hs_latino,0,8350,13031,12.689969604863222
FALSE,white,0.11813842482100238,85880,48051,34.160700079554495
FALSE,white,0.14963054187192118,50775,63399,31.26539408866995
FALSE,white,0.04855275443510738,84030,36039,26.1531279178338
FALSE,white,0.05768063145112325,102265,40979,31.045840922890104
FALSE,no_majority,0.06280373831775701,69845,28367,26.110280373831777
FALSE,white,0.1506378802747792,130855,42786,32.10377821393523
FALSE,white,0.19662921348314608,139220,59175,31.285393258426968
FALSE,white,0.07203739345614517,105395,50781,28.97855375309321
FALSE,white,0.06719876416065912,138540,51340,35.669412976313076
FALSE,white,0.0275092936802974,93970,40614,34.933085501858734
FALSE,white,0.038980509745127435,88475,53577,33.161544227886054
FALSE,white,0.07893507706679122,56885,64741,26.56936011209715
FALSE,white,0.017195446839428433,133025,39868,32.21724388471785
FALSE,white,0.059248956884561894,109685,39605,30.510431154381084
FALSE,white,0.05562215296092064,126265,40938,30.272116998321746
FALSE,white,0.04201322243548731,149855,37172,31.958839837918532
FALSE,white,0.020729684908789386,58155,31852,24.110696517412936
FALSE,no_majority,0.06595744680851064,14185,14781,15.090425531914894
FALSE,black,0.06345177664974619,70755,24612,25.654459753444524
FALSE,white,0.034758290051937674,80550,40600,32.18138234119057
FALSE,white,0.07525736599219027,94700,50150,33.61732339368122
FALSE,white,0.09689274974941531,103230,63875,34.49047778149014
FALSE,no_majority,0.13812412505832944,71875,21941,33.53943070461969
FALSE,black,0.1039451114922813,74625,19848,25.60034305317324
FALSE,no_majority,0,61045,22346,27.023019034971227
FALSE,white,0.05012621709340065,67435,35246,24.318427695636494
FALSE,white,0.04112952731737262,50780,46324,31.172498465316146
FALSE,white,0.06024464831804281,91535,43191,27.992354740061163
FALSE,white,0.10903614457831326,49605,35214,29.882530120481928
FALSE,white,0.16090961427748993,115060,48779,33.120322394933794
FALSE,no_majority,0.1527777777777778,79865,38317,38.24952107279694
FALSE,white,0.05182389937106918,118840,49700,29.89685534591195
FALSE,white,0.07247735082786629,97530,36614,30.468603561387066
FALSE,white,0.12345679012345678,64110,60755,30.441595441595442
FALSE,white,0.1003584229390681,47770,80500,24.459805427547362
